ASSAY_ID,assay_chembl_id,8,16,32,64,96
688267,CHEMBL1614530,0.05+/-0.14,0.04+/-0.10,0.10+/-0.14,0.10+/-0.15,0.09+/-0.13
600886,CHEMBL1040692,0.02+/-0.12,0.05+/-0.15,0.04+/-0.15,0.07+/-0.15,0.00+/-0.11
737826,CHEMBL1741325,0.01+/-0.09,0.00+/-0.07,0.01+/-0.09,0.05+/-0.11,0.02+/-0.09
737824_1,CHEMBL1741323,0.04+/-0.14,0.01+/-0.09,0.01+/-0.10,0.12+/-0.14,0.06+/-0.12
737825,CHEMBL1741324,0.05+/-0.14,0.02+/-0.10,0.03+/-0.12,0.05+/-0.12,0.05+/-0.11
1495405,CHEMBL3562136,0.18+/-0.16,0.15+/-0.14,0.22+/-0.16,0.23+/-0.15,0.27+/-0.16
737053,CHEMBL1738598,0.02+/-0.14,0.03+/-0.16,0.04+/-0.17,0.05+/-0.14,0.04+/-0.15
737400,CHEMBL1738606,0.04+/-0.13,0.05+/-0.14,0.08+/-0.16,0.08+/-0.15,0.04+/-0.14
736947,CHEMBL1738312,0.07+/-0.15,0.04+/-0.15,0.04+/-0.15,0.05+/-0.13,0.08+/-0.16
752347,CHEMBL1794311,-0.01+/-0.10,0.09+/-0.14,0.13+/-0.16,0.13+/-0.16,0.13+/-0.16
752496,CHEMBL1794486,0.06+/-0.16,0.07+/-0.17,0.11+/-0.16,0.12+/-0.17,0.13+/-0.16
752509,CHEMBL1794499,0.12+/-0.15,0.15+/-0.15,0.15+/-0.15,0.18+/-0.15,0.16+/-0.14
752594,CHEMBL1794584,0.32+/-0.15,0.32+/-0.15,0.43+/-0.15,0.44+/-0.15,0.46+/-0.15
809095,CHEMBL1964081,0.16+/-0.17,0.19+/-0.18,0.21+/-0.17,0.24+/-0.17,0.25+/-0.17
845173,CHEMBL2114784,0.38+/-0.17,0.48+/-0.15,0.53+/-0.15,0.55+/-0.14,0.54+/-0.15
845196,CHEMBL2114807,-0.05+/-0.15,0.10+/-0.14,0.07+/-0.16,0.22+/-0.15,0.24+/-0.15
954338,CHEMBL2354287,-0.02+/-0.14,-0.01+/-0.15,-0.01+/-0.17,-0.02+/-0.14,-0.02+/-0.16
845206,CHEMBL2114817,-0.02+/-0.15,0.08+/-0.17,0.07+/-0.17,0.13+/-0.16,0.16+/-0.16
